url,title,paragraph,tokens
https://en.wikipedia.org/wiki/Lobito_Herre%C3%B1o,Lobito Herreño - Wikipedia,"The Lobito Herreño or Perro de Pastor Herreño is a Spanish breed or type of pastoral dog. It is found mostly on the island of El Hierro in the Canary Islands, but also on Gran Canaria, La Palma and Tenerife.[1] It is not recognised as breed by the Real Sociedad Canina de España, but in 2021 was one of three breeds or types listed as a grupo étnico canino,[2] which the society defines as a regional dog population with consistent form and function evolved through functional selection.[3] The other two dogs in this group are the Podenco Orito Español and the Carea Castellano-Manchego.[2]","['the', 'lobito', 'herreno', 'or', 'perro', 'de', 'pastor', 'herreno', 'is', 'a', 'spanish', 'breed', 'or', 'type', 'of', 'pastoral', 'dog', 'it', 'is', 'found', 'mostly', 'on', 'the', 'island', 'of', 'el', 'hierro', 'in', 'the', 'canary', 'islands', 'but', 'also', 'on', 'gran', 'canaria', 'la', 'palma', 'and', 'tenerife', 'it', 'is', 'not', 'recognised', 'as', 'breed', 'by', 'the', 'real', 'sociedad', 'canina', 'de', 'espana', 'but', 'in', 'was', 'one', 'of', 'three', 'breeds', 'or', 'types', 'listed', 'as', 'a', 'grupo', 'etnico', 'canino', 'which', 'the', 'society', 'defines', 'as', 'a', 'regional', 'dog', 'population', 'with', 'consistent', 'form', 'and', 'function', 'evolved', 'through', 'functional', 'selection', 'the', 'other', 'two', 'dogs', 'in', 'this', 'group', 'are', 'the', 'podenco', 'orito', 'espanol', 'and', 'the', 'carea', 'castellanomanchego']"
https://en.wikipedia.org/wiki/L%C3%B6wchen,Löwchen - Wikipedia,"The Löwchen or  Little Lion Dog (German: Löwchen, ""little lion""; French: Petit chien lion, ""little lion dog"") is a breed of small dog. The Löwchen once had the dubious distinction, like the Portuguese Water Dog and the Havanese, of being the rarest dog in the world. In 1973 there were only 65 registered examples of the breed.[3] Even today, the breed generally has fewer than a few hundred new registrations each year worldwide.","['the', 'lowchen', 'or', 'little', 'lion', 'dog', 'german', 'lowchen', 'little', 'lion', 'french', 'petit', 'chien', 'lion', 'little', 'lion', 'dog', 'is', 'a', 'breed', 'of', 'small', 'dog', 'the', 'lowchen', 'once', 'had', 'the', 'dubious', 'distinction', 'like', 'the', 'portuguese', 'water', 'dog', 'and', 'the', 'havanese', 'of', 'being', 'the', 'rarest', 'dog', 'in', 'the', 'world', 'in', 'there', 'were', 'only', 'registered', 'examples', 'of', 'the', 'breed', 'even', 'today', 'the', 'breed', 'generally', 'has', 'fewer', 'than', 'a', 'few', 'hundred', 'new', 'registrations', 'each', 'year', 'worldwide']"
https://en.wikipedia.org/wiki/Lupo_Italiano,Lupo Italiano - Wikipedia,"The Lupo Italiano is a dog breed from Italy. According to its creator, the breed's foundation was a wolf hybrid produced from crossing a German Shepherd and an Italian wolf, though a number of genetic studies put this in doubt.","['the', 'lupo', 'italiano', 'is', 'a', 'dog', 'breed', 'from', 'italy', 'according', 'to', 'its', 'creator', 'the', 'breeds', 'foundation', 'was', 'a', 'wolf', 'hybrid', 'produced', 'from', 'crossing', 'a', 'german', 'shepherd', 'and', 'an', 'italian', 'wolf', 'though', 'a', 'number', 'of', 'genetic', 'studies', 'put', 'this', 'in', 'doubt']"
https://en.wikipedia.org/wiki/Mackenzie_River_husky,Mackenzie River husky - Wikipedia,"Mackenzie River husky[1] describes several overlapping historical populations of Arctic and sub-Arctic sled dog originally bred to support fur traders for Hudson’s Bay Company and later prospectors during the Klondike Gold Rush. A mixture of native sled dogs and European freighting dogs, Mackenzie River huskies were prized for their ability to haul heavy loads long distances in the snow with minimal care.[2]  Since the advent of modern mechanized travel in the Arctic, moving cargo by dogsled has become nearly obsolete and only small populations of these dogs still exist.[3] ","['mackenzie', 'river', 'husky', 'describes', 'several', 'overlapping', 'historical', 'populations', 'of', 'arctic', 'and', 'subarctic', 'sled', 'dog', 'originally', 'bred', 'to', 'support', 'fur', 'traders', 'for', 'hudsons', 'bay', 'company', 'and', 'later', 'prospectors', 'during', 'the', 'klondike', 'gold', 'rush', 'a', 'mixture', 'of', 'native', 'sled', 'dogs', 'and', 'european', 'freighting', 'dogs', 'mackenzie', 'river', 'huskies', 'were', 'prized', 'for', 'their', 'ability', 'to', 'haul', 'heavy', 'loads', 'long', 'distances', 'in', 'the', 'snow', 'with', 'minimal', 'care', 'since', 'the', 'advent', 'of', 'modern', 'mechanized', 'travel', 'in', 'the', 'arctic', 'moving', 'cargo', 'by', 'dogsled', 'has', 'become', 'nearly', 'obsolete', 'and', 'only', 'small', 'populations', 'of', 'these', 'dogs', 'still', 'exist']"
https://en.wikipedia.org/wiki/Magyar_ag%C3%A1r,Magyar Agár - Wikipedia,"The Magyar agár (MA) is a dog breed. It is a type of sighthound originating in Hungary and lands that previously belonged to the Austro-Hungarian Empire (such as Transylvania). It is used for hunting and coursing, and is also kept as a companion.","['the', 'magyar', 'agar', 'ma', 'is', 'a', 'dog', 'breed', 'it', 'is', 'a', 'type', 'of', 'sighthound', 'originating', 'in', 'hungary', 'and', 'lands', 'that', 'previously', 'belonged', 'to', 'the', 'austrohungarian', 'empire', 'such', 'as', 'transylvania', 'it', 'is', 'used', 'for', 'hunting', 'and', 'coursing', 'and', 'is', 'also', 'kept', 'as', 'a', 'companion']"
https://en.wikipedia.org/wiki/Mahratta_Greyhound,Mahratta Hound - Wikipedia,"The Mahratta Hound, sometimes called the Mahratta Greyhound, is a breed of dog found in India.[1][2][3] It is a sighthound, and like the Banjara Hound it is bred and used for hunting by the nomadic Banjara of Maharashtra.[2][3] The Mahratta Hound is believed to be of Arabian or Persian heritage, is often blue and tan in colour and stands around 22 inches (56 cm). It is prized for its prowess in hunting panther and boar, both very formidable prey for a hound, as well as blackbuck.[3][4]","['the', 'mahratta', 'hound', 'sometimes', 'called', 'the', 'mahratta', 'greyhound', 'is', 'a', 'breed', 'of', 'dog', 'found', 'in', 'india', 'it', 'is', 'a', 'sighthound', 'and', 'like', 'the', 'banjara', 'hound', 'it', 'is', 'bred', 'and', 'used', 'for', 'hunting', 'by', 'the', 'nomadic', 'banjara', 'of', 'maharashtra', 'the', 'mahratta', 'hound', 'is', 'believed', 'to', 'be', 'of', 'arabian', 'or', 'persian', 'heritage', 'is', 'often', 'blue', 'and', 'tan', 'in', 'colour', 'and', 'stands', 'around', 'inches', 'cm', 'it', 'is', 'prized', 'for', 'its', 'prowess', 'in', 'hunting', 'panther', 'and', 'boar', 'both', 'very', 'formidable', 'prey', 'for', 'a', 'hound', 'as', 'well', 'as', 'blackbuck']"
https://en.wikipedia.org/wiki/Maltese_(dog),Maltese dog - Wikipedia,"Maltese dog refers both to an ancient variety of dwarf canine from Italy[1] and generally associated also with the island of Malta, and to a modern breed of dog in the toy group. The contemporary variety is genetically related to the Bichon, Bolognese, and Havanese breeds.[3] The precise link, if any, between the modern and ancient species is not known. Nicholas Cutillo suggested that Maltese dogs might descend from spitz-type canines, and that the ancient variety probably was similar to the latter Pomeranian breeds with their short snout, pricked ears, and bulbous heads.[4][5] These two varieties, according to Stanley Coren, were perhaps the first dogs employed as human companions.[6]","['maltese', 'dog', 'refers', 'both', 'to', 'an', 'ancient', 'variety', 'of', 'dwarf', 'canine', 'from', 'italy', 'and', 'generally', 'associated', 'also', 'with', 'the', 'island', 'of', 'malta', 'and', 'to', 'a', 'modern', 'breed', 'of', 'dog', 'in', 'the', 'toy', 'group', 'the', 'contemporary', 'variety', 'is', 'genetically', 'related', 'to', 'the', 'bichon', 'bolognese', 'and', 'havanese', 'breeds', 'the', 'precise', 'link', 'if', 'any', 'between', 'the', 'modern', 'and', 'ancient', 'species', 'is', 'not', 'known', 'nicholas', 'cutillo', 'suggested', 'that', 'maltese', 'dogs', 'might', 'descend', 'from', 'spitztype', 'canines', 'and', 'that', 'the', 'ancient', 'variety', 'probably', 'was', 'similar', 'to', 'the', 'latter', 'pomeranian', 'breeds', 'with', 'their', 'short', 'snout', 'pricked', 'ears', 'and', 'bulbous', 'heads', 'these', 'two', 'varieties', 'according', 'to', 'stanley', 'coren', 'were', 'perhaps', 'the', 'first', 'dogs', 'employed', 'as', 'human', 'companions']"
https://en.wikipedia.org/wiki/Manchester_Terrier,Manchester Terrier - Wikipedia,"The Manchester Terrier is a breed of dog of the smooth-haired terrier type. It was first bred in the 19th century to control vermin, notably rats, at which it excelled. So efficient at the task was it that it often appeared in rat-baiting pits until that sport, which had effectively been illegal in the UK since 1835, finally died out at the beginning of the 20th century.","['the', 'manchester', 'terrier', 'is', 'a', 'breed', 'of', 'dog', 'of', 'the', 'smoothhaired', 'terrier', 'type', 'it', 'was', 'first', 'bred', 'in', 'the', 'th', 'century', 'to', 'control', 'vermin', 'notably', 'rats', 'at', 'which', 'it', 'excelled', 'so', 'efficient', 'at', 'the', 'task', 'was', 'it', 'that', 'it', 'often', 'appeared', 'in', 'ratbaiting', 'pits', 'until', 'that', 'sport', 'which', 'had', 'effectively', 'been', 'illegal', 'in', 'the', 'uk', 'since', 'finally', 'died', 'out', 'at', 'the', 'beginning', 'of', 'the', 'th', 'century']"
https://en.wikipedia.org/wiki/Maneto,Maneto - Wikipedia,"The Maneto is a dog breed native to Andalusia in Spain. It is derived from the medium-sized Andalusian Hound, and is used to hunt rabbits, partridge, quail, and for retrieving ducks from the water. Its legs are short relative to its body, and its ears are triangular and blunt.[1] The breed is recognised by the name Maneto by the Real Sociedad Canina de España. The word ""maneto"" in Spanish indicates an impediment or defect in any of the hands or legs.[2]","['the', 'maneto', 'is', 'a', 'dog', 'breed', 'native', 'to', 'andalusia', 'in', 'spain', 'it', 'is', 'derived', 'from', 'the', 'mediumsized', 'andalusian', 'hound', 'and', 'is', 'used', 'to', 'hunt', 'rabbits', 'partridge', 'quail', 'and', 'for', 'retrieving', 'ducks', 'from', 'the', 'water', 'its', 'legs', 'are', 'short', 'relative', 'to', 'its', 'body', 'and', 'its', 'ears', 'are', 'triangular', 'and', 'blunt', 'the', 'breed', 'is', 'recognised', 'by', 'the', 'name', 'maneto', 'by', 'the', 'real', 'sociedad', 'canina', 'de', 'espana', 'the', 'word', 'maneto', 'in', 'spanish', 'indicates', 'an', 'impediment', 'or', 'defect', 'in', 'any', 'of', 'the', 'hands', 'or', 'legs']"
https://en.wikipedia.org/wiki/Maremmano-Abruzzese_Sheepdog,Maremmano-Abruzzese Sheepdog - Wikipedia,"The Maremmano-Abruzzese Sheepdog, Italian: .mw-parser-output .noitalic{font-style:normal}Cane da pastore Maremmano-Abruzzese, also called Maremmano,  Maremma Sheepdog, or Abruzzese Sheepdog, is an Italian breed of livestock guardian dog. It is indigenous to Central Italy, especially to the Maremma region of Tuscany and Lazio, and to some northern areas of Southern Italy, particularly to Abruzzo. It has been used for centuries by Italian shepherds to guard sheep from wolves. The ""Maremmano"" name derives from that of the Maremma marshlands where, until recently, shepherds, dogs and hundreds of thousands of sheep over-wintered,[2]: 33  and where the dogs are still abundant although sheep-farming has decreased substantially. However, the breed is still widely employed in and closely culturally associated with the nearby region of Abruzzo, where sheep herding remains vital to the rural economy and the wolf (specifically the Apennine wolf) remains an active and protected predator.","['the', 'maremmanoabruzzese', 'sheepdog', 'italian', 'mwparseroutput', 'noitalicfontstylenormalcane', 'da', 'pastore', 'maremmanoabruzzese', 'also', 'called', 'maremmano', 'maremma', 'sheepdog', 'or', 'abruzzese', 'sheepdog', 'is', 'an', 'italian', 'breed', 'of', 'livestock', 'guardian', 'dog', 'it', 'is', 'indigenous', 'to', 'central', 'italy', 'especially', 'to', 'the', 'maremma', 'region', 'of', 'tuscany', 'and', 'lazio', 'and', 'to', 'some', 'northern', 'areas', 'of', 'southern', 'italy', 'particularly', 'to', 'abruzzo', 'it', 'has', 'been', 'used', 'for', 'centuries', 'by', 'italian', 'shepherds', 'to', 'guard', 'sheep', 'from', 'wolves', 'the', 'maremmano', 'name', 'derives', 'from', 'that', 'of', 'the', 'maremma', 'marshlands', 'where', 'until', 'recently', 'shepherds', 'dogs', 'and', 'hundreds', 'of', 'thousands', 'of', 'sheep', 'overwintered', 'and', 'where', 'the', 'dogs', 'are', 'still', 'abundant', 'although', 'sheepfarming', 'has', 'decreased', 'substantially', 'however', 'the', 'breed', 'is', 'still', 'widely', 'employed', 'in', 'and', 'closely', 'culturally', 'associated', 'with', 'the', 'nearby', 'region', 'of', 'abruzzo', 'where', 'sheep', 'herding', 'remains', 'vital', 'to', 'the', 'rural', 'economy', 'and', 'the', 'wolf', 'specifically', 'the', 'apennine', 'wolf', 'remains', 'an', 'active', 'and', 'protected', 'predator']"
https://en.wikipedia.org/wiki/McNab_dog,McNab dog - Wikipedia,"The McNab Dog, also called the McNab Shepherd or McNab Collie is a herding dog that originated in Hopland, Mendocino County, Northern California.  The McNab was bred to withstand the tough conditions found in California such as heat, burrs, foxtails, and rugged terrain. Until recently, the McNab was little known outside California, but in last three decades have seen a gain in popularity and geographic dispersal of the breed.","['the', 'mcnab', 'dog', 'also', 'called', 'the', 'mcnab', 'shepherd', 'or', 'mcnab', 'collie', 'is', 'a', 'herding', 'dog', 'that', 'originated', 'in', 'hopland', 'mendocino', 'county', 'northern', 'california', 'the', 'mcnab', 'was', 'bred', 'to', 'withstand', 'the', 'tough', 'conditions', 'found', 'in', 'california', 'such', 'as', 'heat', 'burrs', 'foxtails', 'and', 'rugged', 'terrain', 'until', 'recently', 'the', 'mcnab', 'was', 'little', 'known', 'outside', 'california', 'but', 'in', 'last', 'three', 'decades', 'have', 'seen', 'a', 'gain', 'in', 'popularity', 'and', 'geographic', 'dispersal', 'of', 'the', 'breed']"
https://en.wikipedia.org/wiki/Miniature_American_Shepherd,Miniature American Shepherd - Wikipedia,"The Miniature American Shepherd, frequently abbreviated MAS, is a small herding dog breed. The MAS is highly intelligent and biddable. The breed is often trained for dog sports such as herding, agility, obedience, canine freestyle, flyball, and others. The Miniature American Shepherd was recognised by the American Kennel Club (AKC) in 2015 and is the club's 186th breed.[2] In September 2019, the Fédération Cynologique Internationale (FCI) officially accepted the breed.[3]","['the', 'miniature', 'american', 'shepherd', 'frequently', 'abbreviated', 'mas', 'is', 'a', 'small', 'herding', 'dog', 'breed', 'the', 'mas', 'is', 'highly', 'intelligent', 'and', 'biddable', 'the', 'breed', 'is', 'often', 'trained', 'for', 'dog', 'sports', 'such', 'as', 'herding', 'agility', 'obedience', 'canine', 'freestyle', 'flyball', 'and', 'others', 'the', 'miniature', 'american', 'shepherd', 'was', 'recognised', 'by', 'the', 'american', 'kennel', 'club', 'akc', 'in', 'and', 'is', 'the', 'clubs', 'th', 'breed', 'in', 'september', 'the', 'federation', 'cynologique', 'internationale', 'fci', 'officially', 'accepted', 'the', 'breed']"
https://en.wikipedia.org/wiki/Miniature_Bull_Terrier,Miniature Bull Terrier - Wikipedia,"The English Miniature Bull Terrier is a breed with origins in the extinct English White Terrier, the Dalmatian and the Bulldog. The first existence is documented in 1872 in The Dogs of British Island.","['the', 'english', 'miniature', 'bull', 'terrier', 'is', 'a', 'breed', 'with', 'origins', 'in', 'the', 'extinct', 'english', 'white', 'terrier', 'the', 'dalmatian', 'and', 'the', 'bulldog', 'the', 'first', 'existence', 'is', 'documented', 'in', 'in', 'the', 'dogs', 'of', 'british', 'island']"
https://en.wikipedia.org/wiki/Miniature_Fox_Terrier,Miniature Fox Terrier - Wikipedia,"The Miniature Fox Terrier is a small, fine, lightweight working terrier developed as a hunting dog and vermin router.  It is known colloquially in its native Australia as the “Mini Foxie”.","['the', 'miniature', 'fox', 'terrier', 'is', 'a', 'small', 'fine', 'lightweight', 'working', 'terrier', 'developed', 'as', 'a', 'hunting', 'dog', 'and', 'vermin', 'router', 'it', 'is', 'known', 'colloquially', 'in', 'its', 'native', 'australia', 'as', 'the', 'mini', 'foxie']"
https://en.wikipedia.org/wiki/Miniature_Pinscher,Miniature Pinscher - Wikipedia,"The Miniature Pinscher, also known as the Zwergpinscher and Mini Pin, is a small breed of dog of the pinscher type originating in Germany. The breed's earliest ancestors may have included the German Pinscher mixed with Italian greyhounds and dachshunds.[1][2]","['the', 'miniature', 'pinscher', 'also', 'known', 'as', 'the', 'zwergpinscher', 'and', 'mini', 'pin', 'is', 'a', 'small', 'breed', 'of', 'dog', 'of', 'the', 'pinscher', 'type', 'originating', 'in', 'germany', 'the', 'breeds', 'earliest', 'ancestors', 'may', 'have', 'included', 'the', 'german', 'pinscher', 'mixed', 'with', 'italian', 'greyhounds', 'and', 'dachshunds']"
